Crash_Year,Crash_PoliceRegion,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Restraint_Helmet_Use,Casualty_Count
2015,Southern,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,21
2015,Southern,Hospitalised,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,3
2015,Southern,Hospitalised,75 and over,Female,Vehicle Occupant,Unrestrained,2
2015,Southern,Hospitalised,Unknown,Female,Vehicle Occupant,Restrained,2
2015,Southern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,3
2015,Southern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Worn,2
2015,Southern,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Not Worn,4
2015,Southern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,33
2015,Southern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,9
2015,Southern,Hospitalised,0 to 16,Male,Vehicle Occupant,Unrestrained,2
2015,Southern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Not Worn,1
2015,Southern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Worn,2
2015,Southern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Not Worn,1
2015,Southern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Worn,19
2015,Southern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restrained,93
2015,Southern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,18
2015,Southern,Hospitalised,17 to 24,Male,Vehicle Occupant,Unrestrained,6
2015,Southern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Not Worn,2
2015,Southern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Use Not determined,1
2015,Southern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Worn,19
2015,Southern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restrained,43
2015,Southern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,16
2015,Southern,Hospitalised,25 to 29,Male,Vehicle Occupant,Unrestrained,3
2015,Southern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Worn,2
2015,Southern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
2015,Southern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Use Not determined,1
2015,Southern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Worn,21
2015,Southern,Hospitalised,30 to 39,Male,Vehicle Occupant,Not applicable,1
2015,Southern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restrained,53
2015,Southern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,19
2015,Southern,Hospitalised,30 to 39,Male,Vehicle Occupant,Unrestrained,2
2015,Southern,Hospitalised,40 to 49,Male,Bicyclist,Helmet Worn,5
2015,Southern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Not Worn,2
2015,Southern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Worn,33
2015,Southern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restrained,46
2015,Southern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,9
2015,Southern,Hospitalised,40 to 49,Male,Vehicle Occupant,Unrestrained,3
2015,Southern,Hospitalised,50 to 59,Male,Bicyclist,Helmet Worn,5
2015,Southern,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Worn,36
2015,Southern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restrained,43
2015,Southern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,9
2015,Southern,Hospitalised,50 to 59,Male,Vehicle Occupant,Unrestrained,2
2015,Southern,Hospitalised,60 to 74,Male,Bicyclist,Helmet Worn,2
2015,Southern,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Worn,18
2015,Southern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restrained,47
2015,Southern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,7
2015,Southern,Hospitalised,60 to 74,Male,Vehicle Occupant,Unrestrained,3
2015,Southern,Hospitalised,75 and over,Male,Bicyclist,Helmet Worn,1
2015,Southern,Hospitalised,75 and over,Male,Motorcyclist,Helmet Worn,2
2015,Southern,Hospitalised,75 and over,Male,Vehicle Occupant,Restrained,39
2015,Southern,Hospitalised,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Medically treated,0 to 16,Female,Bicyclist,Helmet Worn,1
2015,Southern,Medically treated,0 to 16,Female,Motorcyclist,Helmet Not Worn,1
2015,Southern,Medically treated,0 to 16,Female,Vehicle Occupant,Restrained,45
2015,Southern,Medically treated,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Medically treated,0 to 16,Female,Vehicle Occupant,Unrestrained,5
2015,Southern,Medically treated,17 to 24,Female,Bicyclist,Helmet Worn,1
2015,Southern,Medically treated,17 to 24,Female,Motorcyclist,Helmet Worn,3
2015,Southern,Medically treated,17 to 24,Female,Vehicle Occupant,Restrained,109
2015,Southern,Medically treated,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,10
2015,Southern,Medically treated,17 to 24,Female,Vehicle Occupant,Unrestrained,2
2015,Southern,Medically treated,25 to 29,Female,Motorcyclist,Helmet Worn,1
2015,Southern,Medically treated,25 to 29,Female,Vehicle Occupant,Restrained,56
2015,Southern,Medically treated,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,6
2015,Southern,Medically treated,25 to 29,Female,Vehicle Occupant,Unrestrained,1
2015,Southern,Medically treated,30 to 39,Female,Motorcyclist,Helmet Worn,3
2015,Southern,Medically treated,30 to 39,Female,Vehicle Occupant,Restrained,86
2015,Southern,Medically treated,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,6
2015,Southern,Medically treated,30 to 39,Female,Vehicle Occupant,Unrestrained,4
2015,Southern,Medically treated,40 to 49,Female,Bicyclist,Helmet Worn,3
2015,Southern,Medically treated,40 to 49,Female,Motorcyclist,Helmet Worn,4
2015,Southern,Medically treated,40 to 49,Female,Vehicle Occupant,Restrained,82
2015,Southern,Medically treated,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,10
2015,Southern,Medically treated,50 to 59,Female,Motorcyclist,Helmet Worn,3
2015,Southern,Medically treated,50 to 59,Female,Vehicle Occupant,Not applicable,1
2015,Southern,Medically treated,50 to 59,Female,Vehicle Occupant,Restrained,55
2015,Southern,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,5
2015,Southern,Medically treated,60 to 74,Female,Motorcyclist,Helmet Worn,1
2015,Southern,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,56
2015,Southern,Medically treated,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,3
2015,Southern,Medically treated,75 and over,Female,Vehicle Occupant,Restrained,25
2015,Southern,Medically treated,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,3
2015,Southern,Medically treated,0 to 16,Male,Bicyclist,Helmet Worn,5
2015,Southern,Medically treated,0 to 16,Male,Vehicle Occupant,Restrained,29
2015,Southern,Medically treated,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,5
2015,Southern,Medically treated,0 to 16,Male,Vehicle Occupant,Unrestrained,2
2015,Southern,Medically treated,17 to 24,Male,Bicyclist,Helmet Worn,5
2015,Southern,Medically treated,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
2015,Southern,Medically treated,17 to 24,Male,Motorcyclist,Helmet Worn,13
2015,Southern,Medically treated,17 to 24,Male,Vehicle Occupant,Restrained,111
2015,Southern,Medically treated,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,19
2015,Southern,Medically treated,17 to 24,Male,Vehicle Occupant,Unrestrained,3
2015,Southern,Medically treated,25 to 29,Male,Bicyclist,Helmet Worn,1
2015,Southern,Medically treated,25 to 29,Male,Bicyclist,Not applicable,1
2015,Southern,Medically treated,25 to 29,Male,Motorcyclist,Helmet Worn,9
2015,Southern,Medically treated,25 to 29,Male,Vehicle Occupant,Restrained,39
2015,Southern,Medically treated,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,5
2015,Southern,Medically treated,25 to 29,Male,Vehicle Occupant,Unrestrained,2
2015,Southern,Medically treated,30 to 39,Male,Bicyclist,Helmet Worn,4
2015,Southern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
2015,Southern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Worn,14
2015,Southern,Medically treated,30 to 39,Male,Vehicle Occupant,Restrained,66
2015,Southern,Medically treated,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,14
2015,Southern,Medically treated,30 to 39,Male,Vehicle Occupant,Unrestrained,1
2015,Southern,Medically treated,40 to 49,Male,Bicyclist,Helmet Worn,5
2015,Southern,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,11
2015,Southern,Medically treated,40 to 49,Male,Vehicle Occupant,Restrained,60
2015,Southern,Medically treated,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,6
2015,Southern,Medically treated,40 to 49,Male,Vehicle Occupant,Unrestrained,1
2015,Southern,Medically treated,50 to 59,Male,Bicyclist,Helmet Worn,2
2015,Southern,Medically treated,50 to 59,Male,Motorcyclist,Helmet Worn,19
2015,Southern,Medically treated,50 to 59,Male,Vehicle Occupant,Not applicable,1
2015,Southern,Medically treated,50 to 59,Male,Vehicle Occupant,Restrained,40
2015,Southern,Medically treated,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,6
2015,Southern,Medically treated,50 to 59,Male,Vehicle Occupant,Unrestrained,2
2015,Southern,Medically treated,60 to 74,Male,Bicyclist,Helmet Worn,4
2015,Southern,Medically treated,60 to 74,Male,Motorcyclist,Helmet Worn,7
2015,Southern,Medically treated,60 to 74,Male,Vehicle Occupant,Restrained,39
2015,Southern,Medically treated,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,6
2015,Southern,Medically treated,60 to 74,Male,Vehicle Occupant,Unrestrained,1
2015,Southern,Medically treated,75 and over,Male,Motorcyclist,Helmet Worn,2
2015,Southern,Medically treated,75 and over,Male,Vehicle Occupant,Restrained,22
2015,Southern,Medically treated,30 to 39,Unknown,Vehicle Occupant,Restrained,1
2015,Southern,Minor injury,0 to 16,Female,Vehicle Occupant,Restrained,11
2015,Southern,Minor injury,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,2
2015,Southern,Minor injury,17 to 24,Female,Vehicle Occupant,Restrained,35
2015,Southern,Minor injury,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Minor injury,25 to 29,Female,Vehicle Occupant,Restrained,12
2015,Southern,Minor injury,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
2015,Southern,Minor injury,30 to 39,Female,Vehicle Occupant,Restrained,17
2015,Southern,Minor injury,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Minor injury,40 to 49,Female,Bicyclist,Helmet Worn,1
2015,Southern,Minor injury,40 to 49,Female,Vehicle Occupant,Restrained,18
2015,Southern,Minor injury,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Minor injury,50 to 59,Female,Motorcyclist,Helmet Worn,1
2015,Southern,Minor injury,50 to 59,Female,Vehicle Occupant,Restrained,15
2015,Southern,Minor injury,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,2
2015,Southern,Minor injury,60 to 74,Female,Vehicle Occupant,Restrained,23
2015,Southern,Minor injury,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Minor injury,75 and over,Female,Vehicle Occupant,Restrained,3
2015,Southern,Minor injury,Unknown,Female,Vehicle Occupant,Restrained,1
2015,Southern,Minor injury,0 to 16,Male,Bicyclist,Helmet Worn,1
2015,Southern,Minor injury,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
2015,Southern,Minor injury,0 to 16,Male,Motorcyclist,Helmet Use Not determined,1
2015,Southern,Minor injury,0 to 16,Male,Vehicle Occupant,Restrained,17
2015,Southern,Minor injury,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,3
2015,Southern,Minor injury,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2015,Southern,Minor injury,17 to 24,Male,Bicyclist,Helmet Worn,1
2015,Southern,Minor injury,17 to 24,Male,Motorcyclist,Helmet Worn,2
2015,Southern,Minor injury,17 to 24,Male,Vehicle Occupant,Restrained,38
2015,Southern,Minor injury,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Minor injury,17 to 24,Male,Vehicle Occupant,Unrestrained,2
2015,Southern,Minor injury,25 to 29,Male,Motorcyclist,Helmet Use Not determined,1
2015,Southern,Minor injury,25 to 29,Male,Motorcyclist,Helmet Worn,1
2015,Southern,Minor injury,25 to 29,Male,Vehicle Occupant,Restrained,19
2015,Southern,Minor injury,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,4
2015,Southern,Minor injury,30 to 39,Male,Vehicle Occupant,Restrained,21
2015,Southern,Minor injury,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,3
2015,Southern,Minor injury,40 to 49,Male,Bicyclist,Helmet Use Not determined,1
2015,Southern,Minor injury,40 to 49,Male,Bicyclist,Helmet Worn,1
2015,Southern,Minor injury,40 to 49,Male,Motorcyclist,Helmet Worn,5
2015,Southern,Minor injury,40 to 49,Male,Vehicle Occupant,Restrained,20
2015,Southern,Minor injury,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,2
2015,Southern,Minor injury,40 to 49,Male,Vehicle Occupant,Unrestrained,1
2015,Southern,Minor injury,50 to 59,Male,Bicyclist,Helmet Worn,1
2015,Southern,Minor injury,50 to 59,Male,Motorcyclist,Helmet Worn,3
2015,Southern,Minor injury,50 to 59,Male,Vehicle Occupant,Not applicable,2
2015,Southern,Minor injury,50 to 59,Male,Vehicle Occupant,Restrained,13
2015,Southern,Minor injury,60 to 74,Male,Motorcyclist,Helmet Worn,1
2015,Southern,Minor injury,60 to 74,Male,Vehicle Occupant,Restrained,17
2015,Southern,Minor injury,75 and over,Male,Vehicle Occupant,Restrained,3
2015,Southern,Minor injury,Unknown,Male,Vehicle Occupant,Restrained,1
2015,Southern,Minor injury,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
2015,Unknown,Hospitalised,17 to 24,Female,Vehicle Occupant,Not applicable,1
2015,Unknown,Minor injury,17 to 24,Male,Vehicle Occupant,Restrained,1
2016,Brisbane,Fatality,17 to 24,Female,Vehicle Occupant,Restrained,1
2016,Brisbane,Fatality,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,Brisbane,Fatality,17 to 24,Male,Motorcyclist,Helmet Worn,2
2016,Brisbane,Fatality,17 to 24,Male,Vehicle Occupant,Restrained,2
2016,Brisbane,Fatality,25 to 29,Male,Motorcyclist,Helmet Worn,1
2016,Brisbane,Fatality,25 to 29,Male,Vehicle Occupant,Restrained,1
2016,Brisbane,Fatality,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,2
2016,Brisbane,Fatality,30 to 39,Male,Vehicle Occupant,Restrained,1
2016,Brisbane,Fatality,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,Brisbane,Fatality,40 to 49,Male,Bicyclist,Helmet Worn,1
2016,Brisbane,Fatality,40 to 49,Male,Motorcyclist,Helmet Worn,10
2016,Brisbane,Fatality,40 to 49,Male,Vehicle Occupant,Restrained,1
2016,Brisbane,Fatality,50 to 59,Male,Motorcyclist,Helmet Worn,1
2016,Brisbane,Fatality,60 to 74,Male,Bicyclist,Helmet Worn,1
2016,Brisbane,Fatality,60 to 74,Male,Motorcyclist,Helmet Worn,1
2016,Brisbane,Fatality,60 to 74,Male,Vehicle Occupant,Restrained,1
2016,Brisbane,Fatality,75 and over,Male,Vehicle Occupant,Restrained,2
2016,Brisbane,Fatality,75 and over,Male,Vehicle Occupant,Unrestrained,1
2016,Brisbane,Hospitalised,0 to 16,Female,Bicyclist,Helmet Not Worn,3
2016,Brisbane,Hospitalised,0 to 16,Female,Bicyclist,Helmet Worn,1
2016,Brisbane,Hospitalised,0 to 16,Female,Vehicle Occupant,Restrained,20
2016,Brisbane,Hospitalised,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,Brisbane,Hospitalised,17 to 24,Female,Bicyclist,Helmet Worn,6
2016,Brisbane,Hospitalised,17 to 24,Female,Motorcyclist,Helmet Worn,8
2016,Brisbane,Hospitalised,17 to 24,Female,Vehicle Occupant,Not applicable,1
2016,Brisbane,Hospitalised,17 to 24,Female,Vehicle Occupant,Restrained,96
2016,Brisbane,Hospitalised,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,22
2016,Brisbane,Hospitalised,17 to 24,Female,Vehicle Occupant,Unrestrained,3
2016,Brisbane,Hospitalised,25 to 29,Female,Bicyclist,Helmet Worn,1
2016,Brisbane,Hospitalised,25 to 29,Female,Motorcyclist,Helmet Worn,10
2016,Brisbane,Hospitalised,25 to 29,Female,Vehicle Occupant,Restrained,54
2016,Brisbane,Hospitalised,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,6
2016,Brisbane,Hospitalised,30 to 39,Female,Bicyclist,Helmet Not Worn,1
2016,Brisbane,Hospitalised,30 to 39,Female,Bicyclist,Helmet Worn,1
2016,Brisbane,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Use Not determined,1
2016,Brisbane,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Worn,4
2016,Brisbane,Hospitalised,30 to 39,Female,Vehicle Occupant,Restrained,91
2016,Brisbane,Hospitalised,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,19
2016,Brisbane,Hospitalised,30 to 39,Female,Vehicle Occupant,Unrestrained,2
2016,Brisbane,Hospitalised,40 to 49,Female,Bicyclist,Helmet Worn,7
2016,Brisbane,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Worn,14
2016,Brisbane,Hospitalised,40 to 49,Female,Vehicle Occupant,Restrained,75
2016,Brisbane,Hospitalised,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,11
2016,Brisbane,Hospitalised,40 to 49,Female,Vehicle Occupant,Unrestrained,1
2016,Brisbane,Hospitalised,50 to 59,Female,Bicyclist,Helmet Worn,3
2016,Brisbane,Hospitalised,50 to 59,Female,Motorcyclist,Helmet Worn,2
2016,Brisbane,Hospitalised,50 to 59,Female,Vehicle Occupant,Restrained,58
2016,Brisbane,Hospitalised,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,5
2016,Brisbane,Hospitalised,50 to 59,Female,Vehicle Occupant,Unrestrained,1
2016,Brisbane,Hospitalised,60 to 74,Female,Motorcyclist,Helmet Worn,2
2016,Brisbane,Hospitalised,60 to 74,Female,Vehicle Occupant,Not applicable,2
2016,Brisbane,Hospitalised,60 to 74,Female,Vehicle Occupant,Restrained,61
2016,Brisbane,Hospitalised,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,4
2016,Brisbane,Hospitalised,60 to 74,Female,Vehicle Occupant,Unrestrained,1
2016,Brisbane,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,19
2016,Brisbane,Hospitalised,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,4
2016,Brisbane,Hospitalised,Unknown,Female,Vehicle Occupant,Restrained,1
2016,Brisbane,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,2
2016,Brisbane,Hospitalised,0 to 16,Male,Bicyclist,Helmet Worn,12
2016,Brisbane,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Worn,1
2016,Brisbane,Hospitalised,0 to 16,Male,Vehicle Occupant,Not applicable,1
2016,Brisbane,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,28
2016,Brisbane,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,2
2016,Brisbane,Hospitalised,0 to 16,Male,Vehicle Occupant,Unrestrained,1
