Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2015,Northern,Minor injury,Yes,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,No,No,Yes,No,Yes,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,5,0,0,0,7,7
2015,Northern,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,3,0,0,0,3,3
2015,Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,9,0,0,0,9,9
2015,South Eastern,Fatal,No,Yes,No,No,No,No,No,2,2,0,1,0,3
2015,South Eastern,Fatal,Yes,No,No,No,No,No,No,12,13,4,2,0,19
2015,South Eastern,Fatal,Yes,No,No,No,No,No,Yes,1,1,0,0,0,1
2015,South Eastern,Fatal,Yes,No,No,Yes,No,No,No,4,5,2,0,0,7
2015,South Eastern,Fatal,Yes,No,No,Yes,No,No,Yes,1,1,3,0,0,4
2015,South Eastern,Fatal,Yes,No,Yes,No,No,No,No,4,4,0,0,0,4
2015,South Eastern,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
2015,South Eastern,Fatal,Yes,Yes,No,No,Yes,No,Yes,1,1,0,0,0,1
2015,South Eastern,Fatal,Yes,Yes,No,Yes,No,No,Yes,1,1,0,5,0,6
2015,South Eastern,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,2,0,0,3
2015,South Eastern,Hospitalisation,No,No,No,No,No,No,No,16,0,17,1,1,19
2015,South Eastern,Hospitalisation,No,Yes,No,No,No,No,No,81,0,96,12,3,111
2015,South Eastern,Hospitalisation,No,Yes,No,No,No,No,Yes,4,0,9,0,1,10
2015,South Eastern,Hospitalisation,No,Yes,No,No,Yes,No,No,4,0,10,1,0,11
2015,South Eastern,Hospitalisation,No,Yes,No,Yes,No,No,No,32,0,37,6,0,43
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,No,20,0,26,6,0,32
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,28,0,38,5,2,45
2015,South Eastern,Hospitalisation,No,Yes,Yes,No,Yes,No,Yes,1,0,1,1,0,2
2015,South Eastern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,3,0,0,3
2015,South Eastern,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,2,0,3,1,1,5
2015,South Eastern,Hospitalisation,Yes,No,No,No,No,No,No,208,0,232,20,3,255
2015,South Eastern,Hospitalisation,Yes,No,No,No,No,No,Yes,21,0,25,2,1,28
2015,South Eastern,Hospitalisation,Yes,No,No,No,Yes,No,No,10,0,10,0,0,10
2015,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,No,60,0,69,13,3,85
2015,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,4,0,5,2,0,7
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,No,No,No,49,0,55,8,3,66
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,24,0,28,5,3,36
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,43,0,55,6,4,65
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,1,0,1,0,1,2
2015,South Eastern,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,1,0,2,0,0,2
2015,South Eastern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,2,0,2,0,1,3
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,No,No,No,84,0,109,15,10,134
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,3,0,4,2,0,6
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,5,0,8,0,3,11
2015,South Eastern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,45,0,56,14,5,75
2015,South Eastern,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,2,0,3,1,0,4
2015,South Eastern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,3,0,3,2,0,5
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,42,0,56,15,7,78
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,8,0,10,6,0,16
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,44,0,60,16,6,82
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,14,0,15,3,1,19
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,8,0,10,4,1,15
2015,South Eastern,Medical treatment,No,No,No,No,No,No,No,10,0,0,10,0,10
2015,South Eastern,Medical treatment,No,Yes,No,No,No,No,No,125,0,0,142,8,150
2015,South Eastern,Medical treatment,No,Yes,No,No,No,No,Yes,12,0,0,15,0,15
2015,South Eastern,Medical treatment,No,Yes,No,No,Yes,No,No,2,0,0,2,0,2
2015,South Eastern,Medical treatment,No,Yes,No,Yes,No,No,No,42,0,0,52,2,54
2015,South Eastern,Medical treatment,No,Yes,No,Yes,Yes,No,No,1,0,0,2,0,2
2015,South Eastern,Medical treatment,No,Yes,Yes,No,No,No,No,45,0,0,49,1,50
2015,South Eastern,Medical treatment,No,Yes,Yes,No,No,No,Yes,5,0,0,6,0,6
2015,South Eastern,Medical treatment,No,Yes,Yes,No,Yes,No,No,45,0,0,58,1,59
2015,South Eastern,Medical treatment,No,Yes,Yes,Yes,No,No,No,7,0,0,7,0,7
2015,South Eastern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,4,0,0,5,1,6
2015,South Eastern,Medical treatment,Yes,No,No,No,No,No,No,169,0,0,195,12,207
2015,South Eastern,Medical treatment,Yes,No,No,No,No,No,Yes,8,0,0,9,2,11
2015,South Eastern,Medical treatment,Yes,No,No,No,Yes,No,No,14,0,0,19,2,21
2015,South Eastern,Medical treatment,Yes,No,No,Yes,No,No,No,53,0,0,72,3,75
2015,South Eastern,Medical treatment,Yes,No,No,Yes,No,No,Yes,3,0,0,3,0,3
2015,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,No,61,0,0,75,6,81
2015,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,Yes,9,0,0,14,1,15
2015,South Eastern,Medical treatment,Yes,No,Yes,No,Yes,No,No,59,0,0,69,7,76
2015,South Eastern,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2015,South Eastern,Medical treatment,Yes,No,Yes,Yes,No,No,No,6,0,0,6,0,6
2015,South Eastern,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2015,South Eastern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,6,0,0,10,0,10
2015,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,No,164,0,0,201,17,218
2015,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,Yes,8,0,0,9,0,9
2015,South Eastern,Medical treatment,Yes,Yes,No,No,Yes,No,No,6,0,0,7,0,7
2015,South Eastern,Medical treatment,Yes,Yes,No,No,Yes,No,Yes,1,0,0,2,0,2
2015,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,No,84,0,0,98,4,102
2015,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,7,0,0,8,1,9
2015,South Eastern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,1,0,1
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,No,97,0,0,123,3,126
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,4,0,0,7,0,7
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,82,0,0,114,5,119
2015,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,4,0,0,7,0,7
2015,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,23,0,0,27,3,30
2015,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,19,0,0,25,3,28
2015,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,0,1,0,1
2015,South Eastern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,No,No,No,No,No,33,0,0,0,39,39
2015,South Eastern,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2015,South Eastern,Minor injury,No,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2015,South Eastern,Minor injury,No,Yes,No,Yes,No,No,No,6,0,0,0,6,6
2015,South Eastern,Minor injury,No,Yes,Yes,No,No,No,No,8,0,0,0,8,8
2015,South Eastern,Minor injury,No,Yes,Yes,No,Yes,No,No,7,0,0,0,7,7
2015,South Eastern,Minor injury,No,Yes,Yes,Yes,No,No,No,2,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,No,No,No,No,No,No,37,0,0,0,41,41
2015,South Eastern,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,No,No,Yes,No,No,No,19,0,0,0,21,21
2015,South Eastern,Minor injury,Yes,No,Yes,No,No,No,No,13,0,0,0,13,13
2015,South Eastern,Minor injury,Yes,No,Yes,No,No,No,Yes,4,0,0,0,4,4
2015,South Eastern,Minor injury,Yes,No,Yes,No,Yes,No,No,12,0,0,0,15,15
2015,South Eastern,Minor injury,Yes,No,Yes,Yes,No,No,No,5,0,0,0,8,8
2015,South Eastern,Minor injury,Yes,Yes,No,No,No,No,No,37,0,0,0,41,41
2015,South Eastern,Minor injury,Yes,Yes,No,No,No,No,Yes,4,0,0,0,5,5
2015,South Eastern,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,No,17,0,0,0,20,20
2015,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,4,4
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,No,11,0,0,0,13,13
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,Yes,2,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,18,0,0,0,23,23
2015,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,0,1,1
2015,South Eastern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,2,2
2015,South Eastern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,3,0,0,0,3,3
2015,Southern,Fatal,No,No,No,No,No,No,No,2,2,0,0,0,2
2015,Southern,Fatal,No,Yes,No,No,No,No,No,2,2,0,0,0,2
2015,Southern,Fatal,No,Yes,No,Yes,No,No,No,1,1,0,0,0,1
2015,Southern,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,3,1,0,5
2015,Southern,Fatal,Yes,No,No,No,No,No,No,14,18,8,5,1,32
2015,Southern,Fatal,Yes,No,No,No,No,No,Yes,3,3,2,0,0,5
2015,Southern,Fatal,Yes,No,No,No,Yes,No,No,1,1,0,0,0,1
2015,Southern,Fatal,Yes,No,No,Yes,No,No,No,15,18,5,1,0,24
2015,Southern,Fatal,Yes,No,Yes,No,No,No,No,3,3,0,0,0,3
2015,Southern,Fatal,Yes,No,Yes,No,No,No,Yes,2,2,2,0,0,4
2015,Southern,Fatal,Yes,No,Yes,No,Yes,No,No,2,2,1,0,0,3
2015,Southern,Fatal,Yes,No,Yes,Yes,Yes,No,No,1,3,0,2,0,5
2015,Southern,Fatal,Yes,Yes,No,No,No,No,No,1,1,0,1,0,2
2015,Southern,Fatal,Yes,Yes,No,Yes,No,No,No,3,4,3,3,0,10
2015,Southern,Fatal,Yes,Yes,Yes,No,No,No,No,1,2,0,0,0,2
2015,Southern,Fatal,Yes,Yes,Yes,No,No,Yes,No,1,1,3,0,0,4
2015,Southern,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,1,0,0,2
2015,Southern,Fatal,Yes,Yes,Yes,Yes,No,No,No,1,1,2,0,0,3
2015,Southern,Hospitalisation,No,No,No,No,No,No,No,8,0,9,0,0,9
2015,Southern,Hospitalisation,No,Yes,No,No,No,No,No,91,0,120,26,5,151
2015,Southern,Hospitalisation,No,Yes,No,No,No,No,Yes,6,0,7,0,2,9
2015,Southern,Hospitalisation,No,Yes,No,No,Yes,No,No,5,0,5,1,0,6
2015,Southern,Hospitalisation,No,Yes,No,No,Yes,No,Yes,1,0,2,0,0,2
2015,Southern,Hospitalisation,No,Yes,No,Yes,No,No,No,44,0,52,5,2,59
2015,Southern,Hospitalisation,No,Yes,No,Yes,No,No,Yes,2,0,2,0,0,2
2015,Southern,Hospitalisation,No,Yes,Yes,No,No,No,No,23,0,28,1,1,30
2015,Southern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,5,0,7,0,0,7
2015,Southern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,40,0,52,3,4,59
2015,Southern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,2,0,2,0,2,4
2015,Southern,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,No,No,No,No,No,No,240,0,274,13,5,292
2015,Southern,Hospitalisation,Yes,No,No,No,No,No,Yes,33,0,48,4,1,53
2015,Southern,Hospitalisation,Yes,No,No,No,Yes,No,No,19,0,27,1,3,31
2015,Southern,Hospitalisation,Yes,No,No,Yes,No,No,No,107,0,124,8,10,142
2015,Southern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,4,0,5,1,0,6
2015,Southern,Hospitalisation,Yes,No,No,Yes,Yes,No,No,2,0,2,0,0,2
2015,Southern,Hospitalisation,Yes,No,Yes,No,No,No,No,54,0,73,10,1,84
2015,Southern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,10,0,10,5,1,16
2015,Southern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,57,0,66,10,3,79
2015,Southern,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,5,0,5,4,1,10
2015,Southern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,7,0,9,2,0,11
2015,Southern,Hospitalisation,Yes,Yes,No,No,No,No,No,66,0,88,13,4,105
2015,Southern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,2,0,3,0,0,3
2015,Southern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,3,0,3,1,0,4
2015,Southern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,57,0,87,16,3,106
2015,Southern,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,3,0,3,0,0,3
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,19,0,23,3,2,28
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,3,0,3,6,2,11
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,35,0,39,2,5,46
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,2,0,2,1,0,3
2015,Southern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,7,0,9,3,2,14
2015,Southern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,1,0,4,0,0,4
2015,Southern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,7,0,8,0,3,11
2015,Southern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,2,1,0,3
2015,Southern,Medical treatment,No,No,No,No,No,No,No,10,0,0,11,0,11
2015,Southern,Medical treatment,No,Yes,No,No,No,No,No,80,0,0,99,5,104
2015,Southern,Medical treatment,No,Yes,No,No,No,No,Yes,9,0,0,12,0,12
2015,Southern,Medical treatment,No,Yes,No,No,Yes,No,No,4,0,0,6,0,6
2015,Southern,Medical treatment,No,Yes,No,Yes,No,No,No,38,0,0,45,11,56
2015,Southern,Medical treatment,No,Yes,Yes,No,No,No,No,35,0,0,40,3,43
2015,Southern,Medical treatment,No,Yes,Yes,No,No,No,Yes,5,0,0,6,1,7
2015,Southern,Medical treatment,No,Yes,Yes,No,Yes,No,No,36,0,0,46,3,49
2015,Southern,Medical treatment,No,Yes,Yes,Yes,No,No,No,5,0,0,5,0,5
2015,Southern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,2,0,0,2,0,2
2015,Southern,Medical treatment,Yes,No,No,No,No,No,No,167,0,0,188,8,196
2015,Southern,Medical treatment,Yes,No,No,No,No,No,Yes,10,0,0,12,0,12
2015,Southern,Medical treatment,Yes,No,No,No,Yes,No,No,12,0,0,15,0,15
2015,Southern,Medical treatment,Yes,No,No,Yes,No,No,No,66,0,0,78,0,78
2015,Southern,Medical treatment,Yes,No,No,Yes,Yes,No,No,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,No,Yes,No,No,No,No,34,0,0,38,4,42
2015,Southern,Medical treatment,Yes,No,Yes,No,No,No,Yes,7,0,0,9,1,10
2015,Southern,Medical treatment,Yes,No,Yes,No,Yes,No,No,73,0,0,90,7,97
2015,Southern,Medical treatment,Yes,No,Yes,Yes,No,No,No,9,0,0,9,1,10
2015,Southern,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,3,0,0,3,1,4
2015,Southern,Medical treatment,Yes,Yes,No,No,No,No,No,89,0,0,106,7,113
2015,Southern,Medical treatment,Yes,Yes,No,No,No,No,Yes,3,0,0,3,0,3
2015,Southern,Medical treatment,Yes,Yes,No,No,Yes,No,No,6,0,0,6,0,6
2015,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,No,63,0,0,81,4,85
2015,Southern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,3,0,0,4,0,4
2015,Southern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,No,40,0,0,49,4,53
2015,Southern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,2,0,0,2,1,3
2015,Southern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,45,0,0,53,6,59
2015,Southern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,6,0,0,12,0,12
2015,Southern,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,1,2
2015,Southern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,14,0,0,19,4,23
2015,Southern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
2015,Southern,Minor injury,No,Yes,No,No,No,No,No,12,0,0,0,15,15
2015,Southern,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2015,Southern,Minor injury,No,Yes,No,Yes,No,No,No,9,0,0,0,11,11
2015,Southern,Minor injury,No,Yes,Yes,No,No,No,No,6,0,0,0,6,6
2015,Southern,Minor injury,No,Yes,Yes,No,Yes,No,No,6,0,0,0,6,6
2015,Southern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,4,4
2015,Southern,Minor injury,Yes,No,No,No,No,No,No,32,0,0,0,45,45
2015,Southern,Minor injury,Yes,No,No,No,No,No,Yes,2,0,0,0,3,3
2015,Southern,Minor injury,Yes,No,No,No,Yes,No,No,3,0,0,0,3,3
2015,Southern,Minor injury,Yes,No,No,Yes,No,No,No,19,0,0,0,21,21
2015,Southern,Minor injury,Yes,No,Yes,No,No,No,No,12,0,0,0,15,15
2015,Southern,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
2015,Southern,Minor injury,Yes,No,Yes,No,Yes,No,No,16,0,0,0,17,17
2015,Southern,Minor injury,Yes,Yes,No,No,No,No,No,24,0,0,0,25,25
2015,Southern,Minor injury,Yes,Yes,No,No,No,No,Yes,2,0,0,0,3,3
2015,Southern,Minor injury,Yes,Yes,No,Yes,No,No,No,8,0,0,0,11,11
2015,Southern,Minor injury,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,2,2
2015,Southern,Minor injury,Yes,Yes,Yes,No,No,No,No,6,0,0,0,6,6
2015,Southern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,10,0,0,0,15,15
2015,Southern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,3,0,0,0,3,3
2015,Southern,Minor injury,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2015,Southern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,2,0,0,0,2,2
2015,Unknown,Hospitalisation,No,Yes,Yes,No,Yes,No,No,1,0,1,0,0,1
2015,Unknown,Medical treatment,Yes,No,No,No,No,No,No,1,0,0,1,0,1
2015,Unknown,Medical treatment,Yes,No,Yes,No,No,No,No,1,0,0,1,0,1
2015,Unknown,Medical treatment,Yes,No,Yes,No,Yes,No,No,1,0,0,1,0,1
2015,Unknown,Minor injury,Yes,No,Yes,No,No,No,No,1,0,0,0,1,1
2015,Unknown,Minor injury,Yes,Yes,Yes,Yes,No,No,No,1,0,0,0,0,0
2016,Brisbane,Fatal,No,No,No,No,No,No,No,2,2,0,0,0,2
2016,Brisbane,Fatal,No,Yes,No,No,No,No,No,1,1,0,0,0,1
2016,Brisbane,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,0,0,0,1
2016,Brisbane,Fatal,Yes,No,No,No,No,No,No,13,13,0,0,0,13
2016,Brisbane,Fatal,Yes,No,No,No,No,No,Yes,2,2,0,0,0,2
2016,Brisbane,Fatal,Yes,No,No,No,Yes,No,No,3,3,0,1,1,5
2016,Brisbane,Fatal,Yes,No,No,Yes,No,No,No,5,5,0,0,0,5
2016,Brisbane,Fatal,Yes,No,Yes,No,No,No,No,4,4,2,0,0,6
2016,Brisbane,Fatal,Yes,No,Yes,No,No,No,Yes,2,2,0,1,0,3
2016,Brisbane,Fatal,Yes,No,Yes,Yes,Yes,No,No,1,1,0,0,0,1
2016,Brisbane,Fatal,Yes,Yes,No,No,No,No,No,1,1,0,0,1,2
2016,Brisbane,Fatal,Yes,Yes,No,Yes,No,No,No,2,2,0,2,1,5
2016,Brisbane,Fatal,Yes,Yes,Yes,No,No,No,No,1,1,2,0,0,3
2016,Brisbane,Fatal,Yes,Yes,Yes,No,No,No,Yes,1,1,0,0,0,1
2016,Brisbane,Hospitalisation,No,No,No,No,No,No,No,23,0,24,1,1,26
2016,Brisbane,Hospitalisation,No,No,Yes,No,No,No,Yes,1,0,1,0,0,1
2016,Brisbane,Hospitalisation,No,Yes,No,No,No,No,No,170,0,184,13,9,206
2016,Brisbane,Hospitalisation,No,Yes,No,No,No,No,Yes,5,0,6,1,0,7
2016,Brisbane,Hospitalisation,No,Yes,No,No,Yes,No,No,6,0,7,2,3,12
2016,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,No,49,0,55,6,5,66
2016,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,Yes,1,0,1,0,0,1
2016,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,No,33,0,41,5,5,51
2016,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,4,0,0,4
2016,Brisbane,Hospitalisation,No,Yes,Yes,No,Yes,No,No,45,0,60,7,0,67
2016,Brisbane,Hospitalisation,No,Yes,Yes,Yes,No,No,No,2,0,3,0,0,3
2016,Brisbane,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,5,0,7,1,1,9
2016,Brisbane,Hospitalisation,Yes,No,No,No,No,No,No,353,0,374,20,11,405
2016,Brisbane,Hospitalisation,Yes,No,No,No,No,No,Yes,27,0,32,1,1,34
2016,Brisbane,Hospitalisation,Yes,No,No,No,Yes,No,No,17,0,20,1,4,25
2016,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,No,117,0,126,8,3,137
2016,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,Yes,2,0,3,0,0,3
2016,Brisbane,Hospitalisation,Yes,No,No,Yes,Yes,No,No,1,0,1,0,1,2
2016,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,No,96,0,104,8,8,120
2016,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,Yes,18,0,21,0,0,21
2016,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,No,73,0,85,6,6,97
2016,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,3,0,3,1,3,7
2016,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,No,No,15,0,20,6,2,28
2016,Brisbane,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,6,0,8,3,0,11
2016,Brisbane,Hospitalisation,Yes,No,Yes,Yes,Yes,No,Yes,1,0,1,0,0,1
2016,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,No,123,0,149,29,12,190
2016,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,Yes,16,0,21,2,1,24
2016,Brisbane,Hospitalisation,Yes,Yes,No,No,Yes,No,No,7,0,11,1,2,14
2016,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,No,76,0,91,17,9,117
2016,Brisbane,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1
2016,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,No,46,0,58,11,4,73
2016,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,5,0,6,3,0,9
2016,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,56,0,63,18,6,87
2016,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,3,0,5,2,1,8
2016,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,19,0,29,3,0,32
2016,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,16,0,20,3,4,27
2016,Brisbane,Medical treatment,No,No,No,No,No,No,No,33,0,0,34,0,34
2016,Brisbane,Medical treatment,No,Yes,No,No,No,No,No,192,0,0,217,9,226
2016,Brisbane,Medical treatment,No,Yes,No,No,No,No,Yes,4,0,0,6,0,6
2016,Brisbane,Medical treatment,No,Yes,No,No,Yes,No,No,9,0,0,12,0,12
2016,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,No,56,0,0,61,5,66
2016,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
2016,Brisbane,Medical treatment,No,Yes,No,Yes,Yes,No,No,1,0,0,1,0,1
2016,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,No,70,0,0,83,6,89
2016,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,Yes,3,0,0,4,0,4
2016,Brisbane,Medical treatment,No,Yes,Yes,No,Yes,No,No,70,0,0,78,3,81
2016,Brisbane,Medical treatment,No,Yes,Yes,No,Yes,No,Yes,2,0,0,3,0,3
2016,Brisbane,Medical treatment,No,Yes,Yes,Yes,No,No,No,8,0,0,11,1,12
2016,Brisbane,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,6,0,0,7,1,8
2016,Brisbane,Medical treatment,Yes,No,No,No,No,No,No,391,0,0,431,10,441
